Conference,Year,Gender,Bundle_ID,Event,1st,8th,16th,1st_seconds,8th_seconds,16th_seconds,Sec_per_place,Source_File,Data_Quality,1st_flags,8th_flags,16th_flags
Big Ten,2026,men,bigten_2026,200 Breast,1:49.34,1:54.11,1:55.29,109.34,114.11,115.29,0.3967,Mens_2026 Big 10_Friday results_-_all__1_.pdf,finals,,,
Big Ten,2026,men,bigten_2026,100 Fly,43.83,45.04,46.75,43.83,45.04,46.75,0.1947,mens 2026_Big 10 _Thursday_Results.pdf,finals,,,
Big Ten,2026,men,bigten_2026,200 Fly,1:38.82,1:42.67,1:44.80,98.82,102.67,104.8,0.3987,mens 2026 Big 10 saturday_results_-_all__1_.pdf,finals,,,
Big Ten,2026,men,bigten_2026,200 IM,1:40.11,1:42.90,1:47.09,100.11,102.9,107.09,0.4653,mens 2026 Big 10 saturday_results_-_all__1_.pdf,finals,,,
Big Ten,2026,men,bigten_2026,400 IM,3:34.90,3:38.70,3:44.40,214.9,225.99,224.4,0.6333,mens 2026_Big 10 _Thursday_Results.pdf,finals,,,
Big Ten,2026,women,bigten_2026,50 Free,21.09,22.15,22.52,21.09,22.15,22.52,0.0953,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,100 Free,46.22,48.28,49.22,46.22,48.28,49.22,0.2,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,200 Free,1:40.84,1:46.16,1:47.37,100.84,106.16,107.37,0.4353,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,500 Free,4:34.60,4:43.05,4:48.21,274.6,283.05,288.21,0.9073,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,1650 Free,15:45.36,16:12.46,16:41.52,945.36,972.46,1001.52,3.744,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,100 Back,49.72,51.75,53.86,49.72,51.75,53.86,0.276,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,200 Back,1:48.31,1:55.18,1:57.89,108.31,115.18,117.89,0.6387,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,100 Breast,57.90,1:00.26,1:01.14,57.9,60.26,61.14,0.216,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,200 Breast,2:05.24,2:11.00,2:14.24,125.24,131,134.24,0.6,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,100 Fly,49.95,52.15,53.80,49.95,52.15,53.8,0.2567,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,200 Fly,1:50.34,1:59.27,1:59.71,110.34,119.27,119.71,0.6247,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,200 IM,1:52.81,1:57.94,1:59.83,112.81,117.94,119.83,0.468,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big Ten,2026,women,bigten_2026,400 IM,4:00.57,4:10.02,4:17.91,240.57,250.02,257.91,1.156,2026_women_s_b10_swim_meet_results.pdf,prelim_fallback,,,
Big West,2026,men,bigwest_2026,50 Free,19.13,20.08,20.22,19.13,20.08,20.22,0.0727,2026_big_west_thursday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,100 Free,42.41,44.55,44.88,42.41,44.55,44.88,0.1647,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,men,bigwest_2026,200 Free,1:34.77,1:38.09,1:40.44,94.77,98.09,100.44,0.378,2026_big_west_friday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,500 Free,4:20.98,4:27.92,4:34.25,260.98,267.92,274.25,0.8847,2026_big_west_thursday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,1650 Free,15:17.54,15:45.13,16:46.49,917.54,945.13,1006.49,5.93,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,men,bigwest_2026,100 Back,46.16,48.21,49.36,46.16,48.21,49.36,0.2133,2026_big_west_friday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,200 Back,1:43.19,1:46.59,1:51.68,103.19,111.92,111.68,0.566,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,men,bigwest_2026,100 Breast,52.69,54.87,55.30,52.69,54.87,55.3,0.174,2026_big_west_friday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,200 Breast,1:54.56,2:01.07,2:02.13,114.56,121.07,122.13,0.5047,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,men,bigwest_2026,100 Fly,45.91,47.66,48.69,45.91,47.66,48.69,0.1853,2026_big_west_friday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,200 Fly,1:42.37,1:49.37,1:51.33,102.37,109.37,111.33,0.5973,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,men,bigwest_2026,200 IM,1:43.93,1:49.62,1:50.56,103.93,109.62,110.565,0.442,2026_big_west_thursday_final_results_men.pdf,finals,,,
Big West,2026,men,bigwest_2026,400 IM,3:47.09,3:56.94,4:00.34,227.09,236.94,240.34,0.8833,2026_big_west_friday_final_results_men.pdf,finals,,,
Big West,2026,women,bigwest_2026,50 Free,22.28,23.05,23.50,22.28,23.05,23.5,0.0813,2026_big_west_thursday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,100 Free,48.67,50.56,51.10,48.67,50.56,51.1,0.162,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,women,bigwest_2026,200 Free,1:45.52,1:51.07,1:52.88,105.52,111.07,112.88,0.4907,2026_big_west_friday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,500 Free,4:45.65,4:58.50,5:01.35,285.65,298.5,301.35,1.0467,2026_big_west_thursday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,1650 Free,16:36.45,17:16.01,17:44.68,996.45,1036.01,1064.68,4.5487,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,women,bigwest_2026,100 Back,53.81,55.76,57.20,53.81,55.76,57.2,0.226,2026_big_west_friday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,200 Back,1:56.37,1:58.97,2:02.87,116.37,123.68,122.87,0.4333,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,women,bigwest_2026,100 Breast,58.95,1:02.66,1:06.41,58.95,62.66,66.41,0.4973,2026_big_west_friday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,200 Breast,2:12.19,2:19.10,2:23.99,132.19,139.1,143.99,0.7867,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,women,bigwest_2026,100 Fly,52.79,54.80,56.19,52.79,54.8,56.19,0.2267,2026_big_west_friday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,200 Fly,1:56.44,2:01.65,2:13.74,116.44,121.65,133.74,1.1533,2026_big_west_saturday_final_results.pdf,finals,,,
Big West,2026,women,bigwest_2026,200 IM,1:57.43,2:02.39,2:05.45,117.43,122.39,125.45,0.5347,2026_big_west_thursday_final_results_women.pdf,finals,,,
Big West,2026,women,bigwest_2026,400 IM,4:15.47,4:23.80,4:42.39,255.47,263.8,282.39,1.7947,2026_big_west_friday_final_results_women.pdf,finals,,,
CAA,2026,men,caa_2026,50 Free,19.60,20.07,20.61,19.6,20.07,20.61,0.0673,caa 2026 thursday results.pdf,finals,,,
CAA,2026,men,caa_2026,100 Free,42.85,44.82,45.63,42.85,44.82,45.63,0.1853,caa 2026 saturday results.pdf,finals,,,
CAA,2026,men,caa_2026,200 Free,1:35.03,1:39.77,1:40.72,95.03,99.77,100.72,0.3793,caa 2026 friday results.pdf,finals,,,
CAA,2026,men,caa_2026,500 Free,4:21.03,4:27.85,4:31.21,261.03,267.85,271.21,0.6787,caa 2026 thursday results.pdf,finals,,,
CAA,2026,men,caa_2026,1650 Free,15:08.00,15:44.63,16:18.62,908,944.63,978.62,4.708,caa 2026 saturday results.pdf,finals,,,
CAA,2026,men,caa_2026,100 Back,46.83,48.19,50.94,46.83,48.19,50.94,0.274,caa 2026 friday results.pdf,finals,,,
CAA,2026,men,caa_2026,200 Back,1:42.00,1:48.07,1:48.97,102,108.07,108.97,0.4647,caa 2026 saturday results.pdf,finals,,,
CAA,2026,men,caa_2026,100 Breast,52.12,54.07,57.09,52.12,54.07,57.09,0.3313,caa 2026 friday results.pdf,finals,,,
CAA,2026,men,caa_2026,200 Breast,1:52.45,2:00.75,2:04.11,112.45,120.75,124.11,0.7773,caa 2026 saturday results.pdf,finals,,,
CAA,2026,men,caa_2026,200 Fly,4:40.45,3:33.52,1:53.13,280.45,226.75,113.13,-11.1547,caa 2026 saturday results.pdf,finals,,,
CAA,2026,men,caa_2026,200 IM,1:42.09,1:47.95,1:51.22,102.09,107.95,111.22,0.6087,caa 2026 thursday results.pdf,finals,,,
CAA,2026,men,caa_2026,400 IM,3:42.15,3:55.79,4:05.09,222.15,235.79,245.09,1.5293,caa 2026 friday results.pdf,finals,,,
CAA,2026,women,caa_2026,50 Free,22.39,23.45,23.66,22.39,23.45,23.66,0.0847,caa 2026 thursday results.pdf,finals,,,
CAA,2026,women,caa_2026,100 Free,48.88,50.89,51.82,48.88,50.89,51.82,0.196,caa 2026 saturday results.pdf,finals,,,
CAA,2026,women,caa_2026,200 Free,1:47.47,1:51.70,1:56.56,107.47,111.7,116.56,0.606,caa 2026 friday results.pdf,finals,,,
CAA,2026,women,caa_2026,500 Free,4:47.79,4:55.91,4:59.84,287.79,295.91,299.84,0.8033,caa 2026 thursday results.pdf,finals,,,
CAA,2026,women,caa_2026,1650 Free,16:39.96,17:05.67,17:26.35,999.96,1025.67,1046.35,3.0927,caa 2026 saturday results.pdf,finals,,,
CAA,2026,women,caa_2026,100 Back,53.13,55.55,56.89,53.13,55.55,56.89,0.2507,caa 2026 friday results.pdf,finals,,,
CAA,2026,women,caa_2026,200 Back,1:56.35,2:01.52,2:07.67,116.35,121.52,127.67,0.7547,caa 2026 saturday results.pdf,finals,,,
CAA,2026,women,caa_2026,100 Breast,1:01.11,1:04.03,1:05.54,61.11,64.03,65.54,0.2953,caa 2026 friday results.pdf,finals,,,
CAA,2026,women,caa_2026,200 Breast,2:11.97,2:18.86,2:21.88,131.97,138.86,141.88,0.6607,caa 2026 saturday results.pdf,finals,,,
CAA,2026,women,caa_2026,100 Fly,52.06,54.94,56.42,52.06,54.94,56.42,0.2907,caa 2026 friday results.pdf,finals,,,
CAA,2026,women,caa_2026,200 Fly,2:00.29,2:06.21,2:10.29,120.29,126.21,130.29,0.6667,caa 2026 saturday results.pdf,finals,,,
CAA,2026,women,caa_2026,200 IM,2:00.84,2:05.59,2:06.46,120.84,125.59,126.46,0.3747,caa 2026 thursday results.pdf,finals,,,
CAA,2026,women,caa_2026,400 IM,4:17.58,4:25.56,4:34.49,257.58,265.56,274.49,1.1273,caa 2026 friday results.pdf,finals,,,
CCIW,2026,men,cciw_2026,50 Free,20.84,21.77,23.08,20.84,21.77,23.08,0.1493,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,100 Free,45.83,47.45,51.40,45.83,47.45,51.4,0.3713,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,200 Free,1:39.33,1:50.05,2:06.33,99.33,110.05,126.33,1.8,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,500 Free,4:33.46,4:47.45,5:28.86,273.46,287.45,328.86,3.6933,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,1650 Free,15:53.60,17:47.27,18:37.41,953.6,1067.27,1117.41,10.9207,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,100 Back,51.13,54.05,56.74,51.13,54.05,56.74,0.374,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,200 Back,1:51.73,2:04.07,2:15.99,111.73,124.07,135.99,1.6173,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,100 Breast,55.94,1:00.42,1:03.80,55.94,60.42,63.8,0.524,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,200 Breast,2:00.45,2:12.85,2:29.38,120.45,132.85,149.38,1.9287,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,100 Fly,49.43,52.55,57.20,49.43,52.55,57.2,0.518,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,200 IM,1:50.85,2:00.98,2:12.21,110.85,120.98,132.21,1.424,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,men,cciw_2026,400 IM,4:04.74,4:29.83,4:47.82,244.74,269.83,287.82,2.872,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,50 Free,24.16,25.24,26.37,24.16,25.24,26.37,0.1473,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,100 Free,52.93,55.50,57.92,52.93,55.5,57.92,0.3327,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,200 Free,1:55.82,2:01.99,2:07.43,115.82,121.99,127.43,0.774,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,500 Free,5:06.03,5:31.00,5:47.80,306.03,331,347.8,2.7847,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,1650 Free,17:31.53,18:58.20,20:23.30,1051.53,1138.2,1223.3,11.4513,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,100 Back,59.16,1:03.04,1:04.31,59.16,63.04,64.31,0.3433,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,200 Back,2:07.20,2:18.22,2:25.18,127.2,138.22,145.18,1.1987,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,100 Breast,1:05.81,1:11.57,1:40.56,65.81,71.57,100.56,2.3167,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,200 Breast,2:25.17,2:35.89,2:52.63,145.17,155.89,172.63,1.8307,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,100 Fly,59.87,1:01.84,1:04.76,59.87,61.84,64.76,0.326,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,200 Fly,2:06.71,2:27.00,2:37.46,126.71,147,157.46,2.05,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,200 IM,2:03.94,2:18.38,2:21.17,123.94,138.38,141.17,1.1487,CCIW_2026_Final_Results.pdf,finals,,,
CCIW,2026,women,cciw_2026,400 IM,4:21.41,4:59.00,5:14.40,261.41,299,314.4,3.5327,CCIW_2026_Final_Results.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,50 Free,20.03,21.08,21.39,20.03,21.08,21.39,0.0907,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,100 Free,44.60,46.02,47.03,44.6,46.02,47.03,0.162,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,200 Free,1:38.55,1:41.90,1:44.29,98.55,101.9,104.29,0.3827,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,500 Free,4:28.33,4:44.05,4:47.67,268.33,284.05,287.67,1.2893,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,1650 Free,15:40.65,16:23.61,17:19.32,940.65,983.61,1039.32,6.578,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,100 Back,47.70,50.28,53.38,47.7,50.28,53.38,0.3787,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,200 Back,1:45.89,1:49.80,1:58.91,105.89,109.8,118.91,0.868,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,100 Breast,55.43,57.20,59.16,55.43,57.2,59.16,0.2487,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,200 Breast,2:01.51,2:08.33,2:14.01,121.51,128.33,134.01,0.8333,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,100 Fly,46.91,49.51,51.72,46.91,49.51,51.72,0.3207,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,200 Fly,1:46.43,1:53.91,2:00.83,106.43,113.91,120.83,0.96,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,200 IM,1:49.30,1:54.55,1:56.87,109.3,114.55,116.87,0.5047,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,men,coloradocollege_unknown,400 IM,3:52.45,4:05.39,4:28.84,232.45,245.39,268.84,2.426,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,50 Free,22.69,23.94,24.45,22.69,23.94,24.45,0.1173,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,100 Free,50.44,52.27,53.70,50.44,52.27,53.7,0.2173,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,200 Free,1:51.58,1:54.30,1:59.34,111.58,114.3,119.34,0.5173,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,500 Free,4:58.72,5:10.15,5:20.37,298.72,310.15,320.37,1.4433,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,1650 Free,17:20.61,18:03.13,20:49.87,1040.61,1083.13,1249.87,13.9507,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,100 Back,56.01,58.01,1:01.13,56.01,58.01,61.13,0.3413,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,200 Back,1:59.63,2:07.36,2:13.83,119.63,127.36,133.83,0.9467,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,100 Breast,1:03.47,1:06.73,1:09.55,63.47,66.73,69.55,0.4053,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,200 Breast,2:20.88,2:26.11,2:29.99,140.88,146.11,149.99,0.6073,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,100 Fly,55.37,57.16,59.56,55.37,57.16,59.56,0.2793,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,200 Fly,2:03.97,2:10.99,2:17.23,123.97,130.99,137.23,0.884,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,200 IM,2:02.43,2:08.57,2:12.24,122.43,128.57,132.24,0.654,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
Centennial,unknown,women,coloradocollege_unknown,400 IM,4:20.71,4:36.04,4:53.13,260.71,276.045,293.13,2.1613,CC_Champs_Final_Results_2_22_26.pdf,finals,,,
GLIAC,2026,men,gliac_2026,50 Free,19.60,20.14,20.53,19.6,20.14,20.53,0.062,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,100 Free,43.19,44.80,47.23,43.19,44.8,47.23,0.2693,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,200 Free,1:36.82,1:39.22,1:43.73,96.82,99.22,103.73,0.4607,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,500 Free,4:23.43,4:31.77,4:55.93,263.43,271.77,295.93,2.1667,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,1000 Free,9:10.20,9:22.34,9:38.19,550.2,562.34,578.19,1.866,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,1650 Free,15:18.27,15:49.91,16:25.97,918.27,949.91,985.97,4.5133,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,100 Back,47.00,48.86,1:02.33,47,48.86,62.33,1.022,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,200 Back,1:45.65,1:49.53,1:52.73,105.65,109.53,112.73,0.472,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,100 Breast,53.51,55.84,56.61,53.51,55.84,56.61,0.2067,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,200 Breast,1:58.11,2:03.60,2:05.75,118.11,123.6,125.75,0.5093,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,100 Fly,47.23,48.98,49.40,47.23,48.98,49.4,0.1447,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,200 Fly,1:44.63,1:51.94,1:53.42,104.63,111.94,113.42,0.586,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,200 IM,1:45.74,1:48.28,1:52.09,105.74,112.89,112.09,0.4233,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,men,gliac_2026,400 IM,3:47.46,4:00.88,4:07.26,227.46,240.88,247.26,1.32,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,50 Free,22.72,23.90,24.61,22.72,23.9,24.61,0.126,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,100 Free,49.72,52.80,53.84,49.72,52.8,53.84,0.2747,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,200 Free,1:47.37,1:53.71,1:57.05,107.37,113.71,117.05,0.6453,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,500 Free,4:50.70,5:10.01,5:17.48,290.7,310.01,317.48,1.7853,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,1000 Free,10:00.31,10:28.02,10:51.44,600.31,628.02,651.44,3.4087,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,1650 Free,17:01.11,17:43.36,18:41.84,1021.11,1063.36,1121.84,6.7153,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,100 Back,55.01,57.66,1:00.71,55.01,57.66,60.71,0.38,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,200 Back,1:58.40,2:06.34,2:13.61,118.4,126.34,133.61,1.014,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,100 Breast,1:02.38,1:04.47,1:07.45,62.38,64.47,67.45,0.338,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,200 Breast,2:13.91,2:24.04,2:30.32,133.91,144.04,150.32,1.094,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,100 Fly,55.70,57.50,1:00.18,55.7,57.5,60.18,0.2987,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,200 Fly,2:04.22,2:09.75,2:21.91,124.22,129.75,141.91,1.1793,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,200 IM,2:03.16,2:09.15,2:11.62,123.16,129.15,131.62,0.564,GLIAC_2026_Final_Results.pdf,finals,,,
GLIAC,2026,women,gliac_2026,400 IM,4:17.12,4:31.26,4:39.28,257.12,271.26,279.28,1.4773,GLIAC_2026_Final_Results.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,50 Free,18.91,20.04,20.64,18.91,20.04,20.64,0.1153,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,100 Free,42.28,44.42,45.42,42.28,44.42,45.42,0.2093,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,200 Free,1:34.12,1:38.27,1:39.85,94.12,98.27,99.85,0.382,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,500 Free,4:20.78,4:26.08,4:41.04,260.78,266.08,281.04,1.3507,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,1650 Free,15:16.32,15:41.15,16:11.42,916.32,941.15,971.42,3.6733,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,100 Back,4:54.35,3:16.97,50.90,294.35,209.85,50.9,-16.23,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,200 Back,1:42.42,1:47.96,1:51.10,102.42,107.96,111.1,0.5787,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,100 Breast,52.20,54.07,56.62,52.2,54.07,56.62,0.2947,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,200 Breast,1:52.21,2:01.34,2:05.44,112.21,121.34,125.44,0.882,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,100 Fly,45.23,47.31,49.64,45.23,47.31,49.64,0.294,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,200 Fly,1:44.19,1:50.19,1:52.21,104.19,110.19,112.21,0.5347,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,200 IM,1:44.68,1:49.54,1:52.79,104.68,109.54,112.79,0.5407,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,men,horizonleague_2026,400 IM,3:48.10,4:01.78,4:07.66,228.1,241.78,247.66,1.304,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,50 Free,22.74,23.67,24.20,22.74,23.67,24.2,0.0973,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,100 Free,49.98,51.51,53.62,49.98,51.51,53.62,0.2427,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,200 Free,1:48.65,1:53.46,1:56.61,108.65,113.46,116.61,0.5307,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,500 Free,4:49.29,5:03.31,5:06.12,289.29,303.31,306.12,1.122,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,1650 Free,16:46.26,17:23.22,18:05.39,1006.26,1043.22,1085.39,5.2753,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,100 Back,53.89,56.66,57.73,53.89,56.66,57.735,0.256,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,200 Back,1:55.88,2:03.92,2:07.24,115.88,123.92,127.24,0.7573,full_meet_results_horizon_league_2026.pdf,finals,,,
Horizon League,2026,women,horizonleague_2026,100 Breast,1:01.68,1:05.04,1:06.94,61.68,65.04,66.94,0.3507,full_meet_results_horizon_league_2026.pdf,finals,,,
